X,Y,OBJECTID,FCODE,LCODE,REMARK,NAMOBJ,WADMKD,WADMKC,WADMKK,WADMPR,TGLSURVEI,SRS_ID,METADATA,PELAKSANA,UPDATED,KLSTPN,FTYPE,NAMLOK,NAMSPE,NAMMAP,NAMGAZ,KOORDY,KOORDX,KOORDINAT1,KOORDY2,KOORDX2,KOORDINAT2,ELEVASI,ALIAS,ARTINAM,SJHNAM,ASLBHS,STATUS,NOMORPETA,NAMAPETA,SKALA,GRID,ZONA,WADMKD1,WADMKC1,WADMKK1,WADMPR1,KSURVEYOR,NSURVEYOR,FOTO1,FOTO2,FOTO3,FOTO4,NARSUM,REKAMAN1,REKAMAN2
127.642406903917,0.785526317418437,1607,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Negeri 8 Halmahera Barat,TABADAMAI,JAILOLO SELATAN,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4321C,RIORIBATI,1:5.000,N 5,52 N,,,,,,,004_SMP Negeri 8 Halmahera Barat_UB_20160923_Ari,,,,,,
127.641790093114,0.785890556192092,1608,GE002004,GE0020,Pendidikan Menengah Umum,SMK Negeri 5 Halmahera Barat,TABADAMAI,JAILOLO SELATAN,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4321C,RIORIBATI,1:5.000,N 5,52 N,,,,,,,005_SMK Negeri 5 Halmahera Barat_UB_20160923_Ari,,,,,,
127.641213519986,0.786132667750631,1609,GE002004,GE0020,Pendidikan Menengah Umum,SMK Negeri 5 Halmahera Barat,TABADAMAI,JAILOLO SELATAN,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4321C,RIORIBATI,1:5.000,M 4,52 N,,,,,,,005_SMK Negeri 5 Halmahera Barat_UB_20160923_Ari,,,,,,
127.641095533856,0.786354708115158,1610,GE002004,GE0020,Pendidikan Menengah Umum,SMK Negeri 5 Halmahera Barat,TABADAMAI,JAILOLO SELATAN,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4321C,RIORIBATI,1:5.000,M 4,52 N,,,,,,,005_SMK Negeri 5 Halmahera Barat_UB_20160923_Ari,,,,,,
127.641373204125,0.786349055696906,1611,GE002004,GE0020,Pendidikan Menengah Umum,SMK Negeri 5 Halmahera Barat,TABADAMAI,JAILOLO SELATAN,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4321C,RIORIBATI,1:5.000,M 4,52 N,,,,,,,005_SMK Negeri 5 Halmahera Barat_UB_20160923_Ari,,,,,,
127.641456821676,0.786546273742095,1612,GE002004,GE0020,Pendidikan Menengah Umum,SMK Negeri 5 Halmahera Barat,TABADAMAI,JAILOLO SELATAN,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4321C,RIORIBATI,1:5.000,M 4,52 N,,,,,,,005_SMK Negeri 5 Halmahera Barat_UB_20160923_Ari,,,,,,
127.641639433089,0.786437208819368,1613,GE002004,GE0020,Pendidikan Menengah Umum,SMK Negeri 5 Halmahera Barat,TABADAMAI,JAILOLO SELATAN,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4321C,RIORIBATI,1:5.000,M 4,52 N,,,,,,,005_SMK Negeri 5 Halmahera Barat_UB_20160923_Ari,,,,,,
127.641801122762,0.786333880428239,1614,GE002004,GE0020,Pendidikan Menengah Umum,SMK Negeri 5 Halmahera Barat,TABADAMAI,JAILOLO SELATAN,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4321C,RIORIBATI,1:5.000,N 4,52 N,,,,,,,005_SMK Negeri 5 Halmahera Barat_UB_20160923_Ari,,,,,,
127.676819234966,0.834100752150892,1691,GI002006,GI0020,Poliklinik/Polindes/Posyandu,Polindes  Tuwokona,BOBANEIGO,JAILOLO TIMUR,HALMAHERA TIMUR,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Poliklinik/Polindes/Posyandu,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4328A,AKE DODINGA,1:5.000,H 15,52 N,,,,,,,016_POLINDES  Tuwokona_UB_20160926_Yusuf,,,,,,
127.647536109922,0.85896257141715,1717,GE002008,GE0020,Pendidikan Dasar,SD Negeri 35 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,B 12,52 N,,,,,,,014_SD Negeri 35 Halmahera Barat_UB_20160926_Syak*,,,,,,
127.646734887655,0.859321050564459,1718,GI002008,GI0020,Puskesmas/Puskesmas Pembantu,Puskesmas Pembantu Dodinga,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Puskesmas/Puskesmas Pembantu,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,A 12,52 N,,,,,,,015_Puskesmas Pembantu Dodinga_UB_20160926_Syakir,,,,,,
127.651245721308,0.860938196499715,1722,GE002006,GE0020,Pendidikan Menengah Pertama,SMP PGRI Dodinga,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,D 11,52 N,,,,,,,019_SMP PGRI Dodinga_UB_20160926_Syakir,,,,,,
127.661106269635,0.866881571251874,1730,GI002008,GI0020,Puskesmas/Puskesmas Pembantu,Puskesmas Bobaneigo,BOBANEIGO,JAILOLO TIMUR,HALMAHERA TIMUR,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Puskesmas/Puskesmas Pembantu,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,M 6,52 N,,,,,,,027_Puskesmas Bobaneigo_UB_20160926_Syakir,,,,,,
127.665698613434,0.865915332732592,1738,GE002008,GE0020,Pendidikan Dasar,SD Negeri 52 Halmahera Barat,BOBANEIGO,JAILOLO TIMUR,HALMAHERA TIMUR,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,Q 7,52 N,,,,,,,035_SD Negeri 52 Halmahera Barat_UB_20160926_Syak*,,,,,,
127.66564399613,0.865738222958357,1746,GE002008,GE0020,Pendidikan Dasar,SD Negeri 52 Halmahera Barat,BOBANEIGO,JAILOLO TIMUR,HALMAHERA TIMUR,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,Q 7,52 N,,,,,,,035_SD Negeri 52 Halmahera Barat_UB_20160926_Syak*,,,,,,
127.665810424768,0.865702384816055,1747,GE002008,GE0020,Pendidikan Dasar,SD Negeri 52 Halmahera Barat,BOBANEIGO,JAILOLO TIMUR,HALMAHERA TIMUR,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,Q 7,52 N,,,,,,,035_SD Negeri 52 Halmahera Barat_UB_20160926_Syak*,,,,,,
127.665389492783,0.866097099205845,1748,GE002008,GE0020,Pendidikan Dasar,SD Negeri 52 Halmahera Barat,BOBANEIGO,JAILOLO TIMUR,HALMAHERA TIMUR,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,Q 7,52 N,,,,,,,035_SD Negeri 52 Halmahera Barat_UB_20160926_Syak*,,,,,,
127.65147784875,0.861207229060531,1749,GE002006,GE0020,Pendidikan Menengah Pertama,SMP PGRI Dodinga,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,E 10,52 N,,,,,,,019_SMP PGRI Dodinga_UB_20160926_Syakir,,,,,,
127.651407998099,0.8610212011709,1750,GE002006,GE0020,Pendidikan Menengah Pertama,SMP PGRI Dodinga,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,E 11,52 N,,,,,,,019_SMP PGRI Dodinga_UB_20160926_Syakir,,,,,,
127.651085942432,0.860855191817754,1751,GE002006,GE0020,Pendidikan Menengah Pertama,SMP PGRI Dodinga,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,D 11,52 N,,,,,,,019_SMP PGRI Dodinga_UB_20160926_Syakir,,,,,,
127.647412529608,0.858842872493037,1774,GE002008,GE0020,Pendidikan Dasar,SD Negeri 35 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,B 12,52 N,,,,,,,014_SD Negeri 35 Halmahera Barat_UB_20160926_Syak*,,,,,,
127.647229449976,0.858909813529395,1775,GE002008,GE0020,Pendidikan Dasar,SD Negeri 35 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,B 12,52 N,,,,,,,014_SD Negeri 35 Halmahera Barat_UB_20160926_Syak*,,,,,,
127.647288853374,0.858995985998132,1776,GE002008,GE0020,Pendidikan Dasar,SD Negeri 35 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,B 12,52 N,,,,,,,014_SD Negeri 35 Halmahera Barat_UB_20160926_Syak*,,,,,,
127.647212847985,0.858797331552799,1777,GE002008,GE0020,Pendidikan Dasar,SD Negeri 35 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,B 12,52 N,,,,,,,014_SD Negeri 35 Halmahera Barat_UB_20160926_Syak*,,,,,,
127.647650148242,0.859170810602436,1778,GE002008,GE0020,Pendidikan Dasar,SD Negeri 35 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,B 12,52 N,,,,,,,014_SD Negeri 35 Halmahera Barat_UB_20160926_Syak*,,,,,,
127.647520376716,0.859080305030716,1779,GE002008,GE0020,Pendidikan Dasar,SD Negeri 35 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,DODINGA,1:5.000,B 12,52 N,,,,,,,014_SD Negeri 35 Halmahera Barat_UB_20160926_Syak*,,,,,,
127.647753165332,0.859049271292942,1780,GE002008,GE0020,Pendidikan Dasar,SD Negeri 35 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327D,BANGKIT RAHMAT,1:5.000,B 12,52 N,,,,,,,014_SD Negeri 35 Halmahera Barat_UB_20160926_Syak*,,,,,,
127.645420366095,0.870387531742886,1783,GE002004,GE0020,Pendidikan Menengah Umum,SMA Negeri 5 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327C,BANGKIT RAHMAT,1:5.000,Q 4,52 N,,,,,,,001_SMA Negeri 5 Halmahera Barat_UB_20160926_Setyo,,,,,,
127.633763712279,0.872415502810238,1790,GI002006,GI0020,Poliklinik/Polindes/Posyandu,Polindes Bangkit Rahmat,BANGKIT RAHMAT,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Poliklinik/Polindes/Posyandu,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327C,BANGKIT RAHMAT,1:5.000,G 2,52 N,,,,,,,008_Polindes Desa Bangkit Rahmat_UB_20160926_Setyo,,,,,,
127.633423654164,0.872943899388152,1791,GE002008,GE0020,Pendidikan Dasar,SD Negeri 44 Halmahera Barat,BANGKIT RAHMAT,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327C,BANGKIT RAHMAT,1:5.000,G 2,52 N,,,,,,,009_SD Negeri 44 Halmahera Barat_UB_20160926_Setyo,,,,,,
127.629646250415,0.860470072818038,1797,GE002008,GE0020,Pendidikan Dasar,SD LPM Jiri-jiri Desa Akelaha,AKELAHA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327C,BANGKIT RAHMAT,1:5.000,D 11,52 N,,,,,,,015_SD LPM Jiri-jiri Desa Akelaha_UB_20160926_Set*,,,,,,
127.645348067713,0.870464084770745,1808,GE002004,GE0020,Pendidikan Menengah Umum,SMA Negeri 5 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327C,BANGKIT RAHMAT,1:5.000,Q 4,52 N,,,,,,,001_SMA Negeri 5 Halmahera Barat_UB_20160926_Setyo,,,,,,
127.645610514085,0.870502468807284,1809,GE002004,GE0020,Pendidikan Menengah Umum,SMA Negeri 5 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327C,BANGKIT RAHMAT,1:5.000,Q 4,52 N,,,,,,,001_SMA Negeri 5 Halmahera Barat_UB_20160926_Setyo,,,,,,
127.645753103015,0.870648020537775,1810,GE002004,GE0020,Pendidikan Menengah Umum,SMA Negeri 5 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327C,BANGKIT RAHMAT,1:5.000,Q 4,52 N,,,,,,,001_SMA Negeri 5 Halmahera Barat_UB_20160926_Setyo,,,,,,
127.645804419563,0.870743763300297,1811,GE002004,GE0020,Pendidikan Menengah Umum,SMA Negeri 5 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327C,BANGKIT RAHMAT,1:5.000,A 4,52 N,,,,,,,001_SMA Negeri 5 Halmahera Barat_UB_20160926_Setyo,,,,,,
127.645110266804,0.870647788033638,1812,GE002004,GE0020,Pendidikan Menengah Umum,SMA Negeri 5 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327C,BANGKIT RAHMAT,1:5.000,Q 4,52 N,,,,,,,001_SMA Negeri 5 Halmahera Barat_UB_20160926_Setyo,,,,,,
127.645195768586,0.87087947032894,1813,GE002004,GE0020,Pendidikan Menengah Umum,SMA Negeri 5 Halmahera Barat,DODINGA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327C,BANGKIT RAHMAT,1:5.000,Q 3,52 N,,,,,,,001_SMA Negeri 5 Halmahera Barat_UB_20160926_Setyo,,,,,,
127.633197164188,0.873035309109573,1814,GE002008,GE0020,Pendidikan Dasar,SD Negeri 44 Halmahera Barat,BANGKIT RAHMAT,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327C,BANGKIT RAHMAT,1:5.000,F 2,52 N,,,,,,,009_SD Negeri 44 Halmahera Barat_UB_20160926_Setyo,,,,,,
127.633107870932,0.872878653849705,1815,GE002008,GE0020,Pendidikan Dasar,SD Negeri 44 Halmahera Barat,BANGKIT RAHMAT,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327C,BANGKIT RAHMAT,1:5.000,F 2,52 N,,,,,,,009_SD Negeri 44 Halmahera Barat_UB_20160926_Setyo,,,,,,
127.633428333261,0.872785728235154,1816,GE002008,GE0020,Pendidikan Dasar,SD Negeri 44 Halmahera Barat,BANGKIT RAHMAT,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4327C,BANGKIT RAHMAT,1:5.000,G 2,52 N,,,,,,,009_SD Negeri 44 Halmahera Barat_UB_20160926_Setyo,,,,,,
127.676184014543,0.831377213423954,1859,GE002008,GE0020,Pendidikan Dasar,SD Swasta Tuwokona,BOBANEIGO,JAILOLO TIMUR,HALMAHERA TIMUR,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4325C,TUWOKONA,1:5.000,G 2,52 N,,,,,,,004_SD Swasta Tuwokona_UB_20160926_Yusuf,,,,,,
127.676300938877,0.831501695757863,1875,GE002008,GE0020,Pendidikan Dasar,SD Swasta Tuwokona,BOBANEIGO,JAILOLO TIMUR,HALMAHERA TIMUR,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4325C,AKE TEWE,1:5.000,G 2,52 N,,,,,,,004_SD Swasta Tuwokona_UB_20160926_Yusuf,,,,,,
127.676075662237,0.831212051097038,1876,GE002008,GE0020,Pendidikan Dasar,SD Swasta Tuwokona,BOBANEIGO,JAILOLO TIMUR,HALMAHERA TIMUR,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4325C,AKE TEWE,1:5.000,G 2,52 N,,,,,,,004_SD Swasta Tuwokona_UB_20160926_Yusuf,,,,,,
127.677782438656,0.798903768337996,1919,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Negeri 33 Halmahera Barat,BRAHA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4325A,BRAHA,1:5.000,H 10,52 N,,,,,,,019_SMP Negeri 33 Halmahera Barat_UB_20160926_San*,,,,,,
127.677515943333,0.798851579017303,1921,GE002008,GE0020,Pendidikan Dasar,SD Inpres 46 Halmahera Barat,BRAHA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4325A,BRAHA,1:5.000,H 10,52 N,,,,,,,021_SD Inpres 46 Halmahera Barat_UB_20160926_Sanj*,,,,,,
127.677885178731,0.798781273450723,1933,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Negeri 33 Halmahera Barat,BRAHA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4325A,BRAHA,1:5.000,J 10,52 N,,,,,,,019_SMP Negeri 33 Halmahera Barat_UB_20160926_San*,,,,,,
127.677656876935,0.799020990797765,1934,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Negeri 33 Halmahera Barat,BRAHA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4325A,BRAHA,1:5.000,H 10,52 N,,,,,,,019_SMP Negeri 33 Halmahera Barat_UB_20160926_San*,,,,,,
127.677447407192,0.799066937790626,1935,GE002008,GE0020,Pendidikan Dasar,SD Inpres 46 Halmahera Barat,BRAHA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4325A,BRAHA,1:5.000,H 10,52 N,,,,,,,021_SD Inpres 46 Halmahera Barat_UB_20160926_Sanj*,,,,,,
127.677337564656,0.799095619650996,1936,GE002008,GE0020,Pendidikan Dasar,SD Inpres 46 Halmahera Barat,BRAHA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4325A,BRAHA,1:5.000,H 10,52 N,,,,,,,021_SD Inpres 46 Halmahera Barat_UB_20160926_Sanj*,,,,,,
127.67719205611,0.799144392165974,1937,GE002008,GE0020,Pendidikan Dasar,SD Inpres 46 Halmahera Barat,BRAHA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4325A,AKELOU,1:5.000,H 10,52 N,,,,,,,021_SD Inpres 46 Halmahera Barat_UB_20160926_Sanj*,,,,,,
127.677072272865,0.799036662404505,1938,GE002008,GE0020,Pendidikan Dasar,SD Inpres 46 Halmahera Barat,BRAHA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4325A,AKELOU,1:5.000,H 10,52 N,,,,,,,021_SD Inpres 46 Halmahera Barat_UB_20160926_Sanj*,,,,,,
127.677618441522,0.798780230102475,1939,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Negeri 33 Halmahera Barat,BRAHA,JAILOLO SELATAN,HALMAHERA BARAT,MALUKU UTARA,2016/09/26,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4325A,AKELOU,1:5.000,H 10,52 N,,,,,,,019_SMP Negeri 33 Halmahera Barat_UB_20160926_San*,,,,,,
